-0.040138,0.003387,0.053080,-0.050629,-0.016411,-0.168945,-0.074524,0.095764,0.008028,0.070374,-0.016349,-0.027878,0.068935,-0.034441,0.078888,-0.023506,-0.054129,-0.063675,-0.062622,0.064674,-0.072205,0.038055,0.090576,0.068047,-0.004368,0.051849,0.052993,0.010121,0.026932,0.018274,-0.019908,-0.146851,-0.004257,0.065247,-0.002105,0.026784,-0.027264,0.043518,-0.091248,-0.021210,0.034847,-0.025079,0.016907,0.075134,-0.015175,0.024002,0.040359,-0.122986,-0.002234,0.020386
0.011367,0.001570,-0.014017,0.009949,0.019913,-0.017868,0.000879,0.181763,0.009481,0.005116,0.001150,-0.093323,0.005771,0.000413,-0.002147,0.067877,-0.004251,-0.008886,-0.019012,0.049637,0.011452,-0.002209,0.002146,-0.003145,-0.061432,-0.028641,-0.006508,0.045188,-0.009674,-0.001132,0.076029,0.003754,-0.000259,-0.000100,0.004146,-0.024999,-0.053268,-0.042877,0.009071,0.011292,-0.007357,0.038751,0.042297,-0.002625,-0.024948,0.009804,0.011803,-0.006985,-0.004761,0.016327
-0.045170,0.086639,0.065878,-0.007805,-0.041901,-0.032715,-0.046936,0.052856,-0.007085,0.047302,-0.044577,-0.012009,0.069572,-0.047827,0.064514,-0.020895,-0.068397,-0.044067,-0.056488,0.062012,-0.071960,-0.039703,0.114258,0.062248,-0.004284,0.061920,0.034937,0.044189,0.031174,0.018655,0.000875,-0.145020,-0.067543,0.091370,0.000782,0.023352,-0.029747,0.048401,-0.115784,-0.036285,0.047783,-0.011234,-0.026993,0.095703,-0.029602,0.097412,0.000561,-0.137573,-0.023361,0.005493
0.007313,0.003806,-0.007056,-0.006634,0.004660,-0.001529,-0.007336,0.182007,0.016528,-0.017471,-0.014977,0.034790,-0.002151,0.005905,-0.001996,0.051628,-0.001828,-0.013615,-0.011101,0.027442,0.019012,-0.001538,0.005650,-0.000334,-0.037598,-0.012520,0.000458,0.062711,-0.002163,0.000173,0.083862,0.005863,-0.019678,-0.033081,-0.003491,-0.005636,-0.044197,-0.029953,0.023468,0.007160,-0.005747,-0.017351,0.055450,-0.013397,-0.046051,-0.013428,-0.003706,-0.012802,-0.014915,0.028336
-0.063232,0.056427,0.061166,0.004593,-0.035837,-0.107910,-0.137207,0.051971,-0.003571,0.045715,-0.077830,-0.063904,0.056097,-0.042677,0.034199,-0.009427,-0.076132,-0.051590,-0.062134,0.044632,-0.075745,-0.008904,0.143311,0.061302,-0.103210,0.079712,0.019763,0.038026,0.062286,0.091266,-0.053172,-0.111877,-0.003235,0.083191,0.006041,0.052094,-0.015850,0.051636,-0.109192,-0.084473,0.077545,0.005308,-0.168335,0.094360,-0.045105,0.142700,-0.000778,-0.087463,0.007141,0.045593
0.027118,-0.000893,-0.004543,-0.012222,0.000522,-0.005707,0.247437,0.118530,0.011121,0.004200,-0.006045,0.015701,-0.007128,-0.027944,-0.004001,0.023884,-0.009638,-0.009645,-0.008232,0.018806,0.018555,-0.000408,0.028870,0.003316,-0.072571,0.000052,0.003655,0.021565,0.019104,-0.011987,0.073120,0.035553,-0.010101,-0.028214,-0.000737,-0.014590,-0.065277,-0.003498,0.034271,-0.003302,-0.012878,-0.010273,0.107788,0.000490,-0.121826,-0.001132,0.005500,-0.002916,-0.006214,0.032471
-0.062084,0.029884,0.062857,0.019287,0.003455,-0.069946,-0.028046,-0.015640,0.021568,0.032379,-0.097585,-0.036377,0.066652,-0.100106,0.029277,-0.002777,-0.074185,-0.077576,-0.057556,0.056885,-0.073364,-0.046265,0.108032,0.053070,0.019150,0.043304,0.027026,0.053007,0.058746,0.076505,-0.051310,-0.014198,0.022285,0.086792,0.003747,0.045761,-0.007538,0.063660,-0.057739,-0.019974,0.071259,-0.005763,-0.096375,0.116272,-0.046204,0.158813,-0.003753,-0.011276,-0.025604,0.054535
0.011864,-0.016777,0.001055,-0.014053,-0.013040,-0.003435,-0.114319,0.064270,0.012199,-0.003113,-0.014355,0.084717,0.021002,-0.007465,-0.005864,0.024209,0.000838,-0.007782,-0.003918,0.015984,0.012543,-0.000040,-0.012627,-0.002180,-0.037781,-0.001727,-0.004859,0.013489,0.011620,0.003487,0.068939,0.009193,0.000470,-0.044647,0.000320,-0.018444,-0.072067,0.023529,0.095886,0.020050,-0.006028,0.012788,-0.073975,-0.005417,-0.077759,-0.046844,0.009182,0.022430,-0.006882,0.011314
-0.042813,0.088226,0.050148,0.046448,0.026161,-0.031342,-0.025726,0.036133,-0.045654,0.044983,-0.074605,-0.010704,0.077591,-0.114310,0.039120,0.014827,-0.081432,-0.054779,-0.052155,0.027122,-0.074463,-0.151855,0.031860,0.052055,-0.075623,0.015839,0.032995,0.047306,0.077271,0.131787,-0.060923,-0.005447,0.037300,0.051971,0.011219,0.026861,-0.029785,0.066406,-0.079834,-0.018814,0.070984,-0.003250,-0.097412,0.090332,-0.058624,0.177124,-0.019440,0.030167,0.007996,-0.001345
-0.011766,-0.000778,0.009638,0.020691,-0.013359,0.000143,-0.096802,0.028534,-0.011960,0.012665,-0.013781,0.098206,0.003244,-0.003375,-0.001193,0.026937,-0.002279,-0.012646,0.002707,0.029650,-0.007896,-0.000942,-0.017044,-0.007905,-0.095886,-0.001172,0.000685,0.024102,0.025452,0.006349,0.053869,0.006424,0.012249,-0.043365,0.004876,-0.017831,-0.007301,0.034027,-0.014587,0.023224,-0.003865,0.019077,-0.070618,0.001155,-0.094727,0.005543,-0.012416,0.032135,-0.003918,-0.001066
-0.063286,-0.034531,0.065458,0.027267,0.015638,-0.017868,-0.006599,0.013664,-0.045308,0.057129,-0.097519,-0.011711,0.059450,-0.115496,0.017069,0.014020,-0.075868,-0.073761,-0.056610,0.014664,-0.074341,-0.028671,0.002876,0.055710,-0.084290,0.016663,0.060658,0.041662,0.089722,0.108826,-0.061239,-0.006199,0.036284,0.008110,0.064143,-0.005051,0.003807,0.075562,0.017609,-0.058777,0.081131,0.003598,-0.084961,0.077087,0.015015,0.095581,0.012714,0.093933,0.002756,0.012024
0.007990,-0.015228,0.008412,0.021606,-0.000971,-0.000416,-0.063782,0.003489,-0.030174,0.034454,-0.007024,0.029358,0.004650,-0.004628,-0.002898,0.063380,0.002860,-0.009682,-0.006737,0.040958,-0.029251,-0.001293,-0.026840,-0.000083,-0.096313,-0.001094,0.002467,0.032930,0.038635,0.006247,0.035220,0.009827,0.018525,-0.045654,0.008855,-0.028829,-0.045303,0.044159,-0.081421,0.017899,0.005083,0.041788,-0.076843,-0.000344,-0.081116,0.089111,0.002365,0.044769,-0.009392,-0.000250
-0.057999,0.008516,0.047365,0.086487,0.018684,-0.006081,0.005562,-0.034210,-0.049906,0.066223,-0.120697,0.000766,0.035718,-0.115540,0.025795,0.027747,-0.066205,-0.062225,-0.058167,-0.003159,-0.071167,-0.180054,0.027023,0.058464,-0.099182,-0.007614,0.071845,0.046430,0.099609,0.097510,-0.049840,-0.003983,0.069881,-0.034515,0.150716,-0.066030,-0.097008,0.076111,0.002243,-0.037018,0.097839,-0.006993,0.000950,0.096069,-0.015717,-0.009392,-0.000713,-0.009293,0.015305,0.089905
0.003520,-0.014085,-0.002205,-0.015320,-0.011807,0.000032,-0.011528,-0.002899,-0.031237,0.066040,-0.001311,0.011826,-0.001215,0.017287,0.001858,0.036063,-0.009613,-0.011284,-0.018768,0.027245,-0.039276,-0.000339,-0.011131,0.002890,-0.087708,-0.000546,-0.002427,0.032013,0.062866,0.006805,0.037669,0.006550,0.008953,-0.018524,0.016135,-0.039235,-0.057510,0.088135,-0.017151,0.023483,0.010309,0.055750,-0.041840,0.011803,-0.091919,0.064087,0.017216,0.001194,0.002735,-0.000984
-0.059483,-0.003529,0.043813,0.074951,0.050632,-0.011696,0.006874,-0.000518,-0.129395,0.040070,-0.110209,-0.004166,0.027321,-0.101044,0.013882,0.031712,-0.045166,-0.082733,-0.051697,-0.000398,-0.072144,-0.026627,0.038727,0.058517,-0.015205,-0.021667,0.090704,0.035567,0.100037,0.078558,-0.018712,-0.007965,0.122772,-0.076599,0.206787,-0.047648,0.000023,0.052246,0.014618,-0.065063,0.111755,0.019928,0.034302,0.100037,0.050964,0.011269,-0.042587,-0.004650,0.020462,0.052765
0.018461,-0.017035,-0.008305,0.009918,-0.007925,-0.000186,0.011658,0.003237,-0.057302,0.025970,0.004259,0.033539,0.002466,0.037428,0.000587,0.017030,-0.006987,-0.015927,-0.013023,0.019600,-0.043365,-0.002453,-0.019104,-0.002428,-0.071960,0.001481,-0.007573,0.043229,0.090454,0.002030,0.025472,0.010986,-0.104833,-0.016815,0.026011,-0.023621,-0.097893,0.055298,-0.014465,0.014030,0.006767,0.021027,-0.006859,0.019791,-0.055298,0.009918,-0.011684,0.003754,0.000287,-0.001123
-0.070602,0.008471,0.037086,0.108337,0.017342,-0.012856,0.011185,0.004658,-0.077296,0.064941,-0.106730,0.001590,0.014849,-0.106162,0.004092,0.001646,-0.034326,-0.076385,-0.052490,0.007153,-0.079895,-0.060394,0.060791,0.057747,-0.025375,-0.039673,0.068510,0.042249,0.098938,0.089795,-0.011536,-0.004345,0.046432,-0.175659,0.196614,-0.035690,-0.039104,0.069946,0.009438,-0.212891,0.125458,0.007513,0.062683,0.091248,0.005142,0.005699,-0.118439,0.006470,-0.044922,0.212891
0.013065,-0.022666,-0.008164,0.049225,-0.002321,-0.000150,0.034210,0.015602,-0.075073,0.026642,0.008826,0.000904,-0.003683,0.004014,-0.000040,-0.019011,-0.011438,-0.019411,-0.010277,0.009413,-0.021179,0.001118,-0.007988,-0.003379,-0.021561,0.002382,0.004296,0.052961,0.116577,-0.000858,0.004297,0.003389,-0.006725,-0.012131,0.005656,-0.021118,-0.036156,0.013115,-0.014511,-0.040131,-0.020512,0.020807,0.013855,0.014977,-0.017212,0.005829,-0.018570,0.001409,-0.002182,0.015884
-0.056709,0.030668,0.023123,0.094543,0.011640,-0.011963,0.024384,0.026764,-0.088074,0.057465,-0.089181,-0.000380,0.003630,-0.086657,0.004584,-0.019604,-0.037163,-0.067398,-0.051697,0.001225,-0.080017,-0.196655,0.106689,0.059875,-0.064270,-0.052368,0.069479,0.040171,0.013275,0.079480,0.004837,-0.004433,0.121864,-0.187866,0.198950,-0.030401,-0.020674,0.095581,0.003330,-0.174805,0.145721,0.005864,0.093445,0.102661,0.070190,-0.006699,-0.410034,-0.093201,-0.061127,0.208862
0.022735,-0.009983,-0.002815,0.077271,-0.000197,0.000309,0.057037,-0.007320,-0.091471,0.001466,0.000091,-0.004353,-0.004075,-0.000004,-0.002048,-0.046080,-0.014175,-0.022730,-0.007336,0.011249,-0.001187,-0.005138,0.004417,0.006556,-0.102600,0.005779,-0.012011,0.011404,0.123108,0.002191,0.011875,-0.002357,0.013254,-0.013908,0.009742,-0.014514,-0.055428,-0.064087,0.001265,-0.016815,-0.015903,0.060010,0.073547,0.008400,-0.031143,-0.006783,-0.011637,-0.014572,-0.002417,0.017212
0.155197,0.091095,0.077955,0.285645,0.107880,0.080078,0.149292,0.159180,0.153158,0.326660,0.094304,0.108398,0.256104,0.131740,0.066406,0.104218,0.077008,0.110413,0.123230,0.055161,0.072266,0.086975,0.085388,0.122002,0.160156,0.084839,0.181671,0.304740,0.224609,0.167273,0.219320,0.282227,0.116333,0.213745,0.136963,0.280924,0.121124,0.330322,0.047363,0.094482,0.267273,0.310937,0.191162,0.139526,0.163696,0.084229,0.122253,0.137695,0.017883,0.182129
0.161499,0.085938,0.096391,0.130127,0.128845,0.088806,0.105896,0.155640,0.155884,0.111755,0.100474,0.078674,0.093246,0.136684,0.079071,0.105296,0.076935,0.148285,0.070435,0.078766,0.095642,0.097473,0.097351,0.124130,0.171387,0.136108,0.252884,0.232736,0.181641,0.149036,0.233887,0.085632,0.128235,0.124023,0.142181,0.154012,0.135498,0.168335,0.035767,0.094910,0.122131,0.257056,0.224976,0.121887,0.136719,0.091919,0.108795,0.129883,0.022324,0.156860
0.134491,0.135498,0.111491,0.126099,0.217529,0.131714,0.122131,0.169800,0.178670,0.120972,0.137136,0.076172,0.088959,0.165649,0.120483,0.120015,0.103801,0.300293,0.087463,0.087036,0.190186,0.247559,0.108887,0.098465,0.274170,0.352295,0.148643,0.218035,0.096375,0.167834,0.251750,0.109253,0.183533,0.125488,0.195679,0.107971,0.163086,0.088501,0.018250,0.289795,0.031258,0.143811,0.205688,0.141724,0.172974,0.109375,0.154236,0.281982,0.030975,0.195801
0.151382,0.109985,0.077315,0.201172,0.127594,0.097473,0.147583,0.172363,0.169515,0.105347,0.102661,0.222900,0.139557,0.141898,0.096588,0.152161,0.082441,0.174255,0.088501,0.063614,0.220703,0.097168,0.134644,0.132004,0.231079,0.181274,0.149040,0.233154,0.172974,0.079346,0.094401,0.372559,0.136078,0.112915,0.153943,0.116170,0.183960,0.057312,0.024597,0.246460,0.030075,0.176563,0.190186,0.085144,0.149902,0.107422,0.123016,0.255615,0.058258,0.214600
0.163330,0.086243,0.068034,0.261963,0.079926,0.078491,0.148315,0.161987,0.161743,0.107117,0.087870,0.290283,0.268768,0.135472,0.071045,0.224650,0.077114,0.118347,0.158447,0.098450,0.196411,0.086060,0.144653,0.274689,0.271484,0.076172,0.238617,0.320801,0.227051,0.064429,0.094106,0.204834,0.109344,0.114685,0.135242,0.189840,0.188354,0.074585,0.168091,0.100708,0.123795,0.217297,0.238770,0.116394,0.146240,0.106750,0.106689,0.103394,0.163330,0.216064
0.154221,0.134644,0.086528,0.232544,0.152100,0.105835,0.219360,0.204590,0.165527,0.106628,0.142609,0.189941,0.279663,0.153233,0.094452,0.189036,0.103232,0.126038,0.162109,0.093689,0.107971,0.114380,0.166748,0.239563,0.240723,0.123901,0.250092,0.195269,0.262939,0.055963,0.175232,0.047821,0.130615,0.129028,0.165112,0.231689,0.187988,0.077332,0.187988,0.124268,0.192566,0.226245,0.163208,0.115295,0.169189,0.120056,0.148376,0.128540,0.176025,0.132690
0.119797,0.307983,0.135030,0.241455,0.288086,0.182983,0.266113,0.208130,0.191081,0.168579,0.329468,0.070129,0.217407,0.203892,0.179749,0.170990,0.171914,0.224792,0.174561,0.080933,0.079773,0.137939,0.194092,0.153946,0.269531,0.330811,0.209389,0.162397,0.251221,0.071606,0.297648,0.081543,0.244995,0.161377,0.252783,0.216349,0.180786,0.224609,0.142090,0.332031,0.224609,0.242847,0.053711,0.277100,0.216675,0.141357,0.246521,0.252686,0.102234,0.249146
0.123779,0.199829,0.088352,0.322021,0.203064,0.129028,0.183350,0.187988,0.167074,0.325928,0.160563,0.107910,0.260101,0.158883,0.105835,0.138245,0.112240,0.138428,0.170898,0.057373,0.050232,0.108887,0.134033,0.112411,0.234497,0.172729,0.116581,0.204764,0.223511,0.108374,0.271118,0.400146,0.169617,0.231323,0.194299,0.275553,0.134766,0.277832,0.057648,0.234741,0.250610,0.238184,0.065735,0.279297,0.195557,0.104980,0.195190,0.309326,0.030502,0.212280
0.179810,0.120361,0.083679,0.239990,0.112244,0.077148,0.138672,0.127319,0.160278,0.342285,0.119263,0.142334,0.304810,0.149641,0.086090,0.118174,0.087449,0.136597,0.184570,0.059914,0.058746,0.088989,0.122803,0.201813,0.122742,0.124023,0.110458,0.208357,0.145264,0.093402,0.395915,0.144897,0.124451,0.367432,0.137219,0.353516,0.157227,0.421631,0.058807,0.128052,0.380981,0.323584,0.188354,0.418213,0.163208,0.166748,0.164062,0.126953,0.012894,0.204834
0.148773,0.187561,0.102590,0.250732,0.162903,0.112244,0.130981,0.152954,0.152588,0.201660,0.123596,0.166016,0.209808,0.162223,0.089844,0.133169,0.088347,0.133087,0.095215,0.081146,0.088989,0.140137,0.142212,0.238831,0.125610,0.124207,0.156754,0.166382,0.142212,0.170874,0.185018,0.223267,0.147400,0.170898,0.140790,0.243774,0.151489,0.302490,0.063110,0.127075,0.142517,0.208105,0.176270,0.278809,0.188477,0.140015,0.180481,0.149536,0.120483,0.169189
0.143509,0.306519,0.129235,0.240356,0.268433,0.301758,0.207397,0.189697,0.184163,0.270264,0.159098,0.193115,0.156555,0.195103,0.098297,0.166779,0.115698,0.169006,0.153320,0.131226,0.198364,0.190430,0.169922,0.146042,0.163452,0.138062,0.220032,0.189628,0.115295,0.269019,0.088933,0.302979,0.167908,0.184570,0.183069,0.196248,0.154236,0.282959,0.116455,0.169312,0.096130,0.127588,0.135254,0.135986,0.229370,0.199951,0.254028,0.152344,0.369873,0.198486
0.145218,0.183777,0.099186,0.156494,0.174500,0.262451,0.246826,0.150269,0.181234,0.140015,0.120158,0.222168,0.257843,0.165231,0.092102,0.214335,0.104675,0.159241,0.246094,0.093994,0.243652,0.146362,0.185303,0.133560,0.139771,0.121765,0.119171,0.167289,0.222290,0.118604,0.040431,0.153931,0.142212,0.298096,0.159998,0.256063,0.157104,0.112854,0.212280,0.154907,0.151794,0.113477,0.157593,0.115967,0.203003,0.183472,0.197205,0.135498,0.159180,0.143555
0.140411,0.123505,0.099128,0.146240,0.097015,0.135498,0.299805,0.121094,0.157756,0.108337,0.118083,0.240601,0.364685,0.143311,0.081635,0.255737,0.093991,0.134857,0.350098,0.107208,0.210815,0.097107,0.144287,0.255341,0.140625,0.120667,0.105297,0.190543,0.299316,0.062543,0.044853,0.160034,0.131592,0.184570,0.138892,0.302083,0.163330,0.076721,0.314453,0.129395,0.097198,0.129456,0.199097,0.146729,0.160034,0.153931,0.153503,0.136841,0.054047,0.203003
0.145416,0.177368,0.121582,0.136597,0.132874,0.141846,0.159180,0.178955,0.171427,0.087769,0.149333,0.156494,0.151794,0.162685,0.110718,0.177124,0.113910,0.169067,0.251465,0.134827,0.109558,0.120789,0.120178,0.251282,0.115662,0.117432,0.120735,0.166120,0.083313,0.109094,0.042667,0.147705,0.130646,0.126953,0.166418,0.145223,0.145081,0.042328,0.173950,0.119385,0.042755,0.096411,0.163818,0.143555,0.149536,0.137695,0.170227,0.140991,0.155518,0.209473
0.141449,0.261536,0.163869,0.186279,0.245850,0.292236,0.158081,0.249390,0.208659,0.115784,0.196554,0.084595,0.092865,0.207432,0.143921,0.143524,0.154117,0.250793,0.200073,0.204071,0.063965,0.485840,0.111145,0.112152,0.122803,0.128540,0.185852,0.176915,0.043793,0.495264,0.053157,0.227905,0.140259,0.164551,0.207080,0.143412,0.154053,0.064331,0.041107,0.148560,0.059357,0.092224,0.145142,0.171387,0.190430,0.187866,0.241699,0.149292,0.368652,0.237061
0.158569,0.196838,0.109287,0.187256,0.191711,0.246338,0.137085,0.175903,0.189697,0.322266,0.152283,0.062988,0.125214,0.172163,0.120331,0.124059,0.118437,0.210999,0.205444,0.065323,0.039795,0.109375,0.114441,0.093918,0.111328,0.119751,0.107910,0.177734,0.097900,0.151733,0.119629,0.146851,0.122040,0.363525,0.180322,0.199544,0.145874,0.166016,0.040375,0.122620,0.298889,0.146729,0.149170,0.278809,0.184448,0.206299,0.182495,0.122253,0.018692,0.221313
0.222534,0.090485,0.241726,0.068359,0.096497,0.093872,0.183472,0.182983,0.151265,0.117371,0.102325,0.368896,0.126404,0.147583,0.219421,0.247864,0.206263,0.098480,0.093628,0.254150,0.044678,0.070251,0.226318,0.288391,0.206787,0.091980,0.220482,0.122742,0.216064,0.090332,0.210775,0.100830,0.138977,0.095764,0.140363,0.082296,0.149292,0.177490,0.279053,0.104675,0.309814,0.182056,0.239136,0.117493,0.167603,0.122437,0.105896,0.108215,0.027954,0.077637
0.212006,0.083466,0.162428,0.089478,0.132690,0.107239,0.121704,0.134033,0.146444,0.120728,0.115957,0.194580,0.044464,0.148533,0.136871,0.193888,0.130983,0.152893,0.063660,0.115784,0.077209,0.080444,0.190308,0.153809,0.156860,0.130615,0.176643,0.106995,0.164673,0.094830,0.291667,0.077332,0.156433,0.103821,0.144232,0.059753,0.211487,0.168823,0.158569,0.097168,0.171692,0.142078,0.149536,0.111816,0.152832,0.131836,0.120117,0.104370,0.024414,0.115112
0.233521,0.121857,0.128235,0.161865,0.182495,0.134277,0.101318,0.199219,0.186198,0.139893,0.155426,0.143555,0.099564,0.169242,0.107452,0.138601,0.144772,0.297485,0.092224,0.083008,0.196411,0.233154,0.212646,0.120972,0.185669,0.383057,0.146416,0.137207,0.076111,0.170947,0.171102,0.136963,0.235168,0.134155,0.210547,0.080017,0.295166,0.137573,0.145508,0.116272,0.073105,0.135413,0.161377,0.134399,0.179688,0.112671,0.130859,0.149658,0.042236,0.173218
0.218811,0.090790,0.129340,0.155151,0.148987,0.113098,0.080200,0.183105,0.176147,0.130249,0.108551,0.109924,0.105011,0.159494,0.105652,0.140910,0.175566,0.153564,0.083130,0.127411,0.262695,0.118652,0.219360,0.079910,0.146973,0.216431,0.159271,0.119106,0.169678,0.099695,0.046183,0.022751,0.218750,0.109009,0.177344,0.077108,0.197144,0.095642,0.147705,0.101685,0.039627,0.107623,0.191772,0.086487,0.152466,0.103149,0.113159,0.137451,0.078613,0.093750
