-0.052841,0.076996,0.043971,-0.061096,-0.036880,-0.057983,-0.051910,0.045654,0.030581,0.062683,-0.021597,-0.011749,0.061707,-0.016519,0.116669,-0.036696,-0.057063,-0.064438,-0.065735,0.069916,-0.070068,-0.054779,0.067688,0.065857,-0.002092,-0.052460,0.048914,0.036295,0.017273,0.021133,-0.003751,-0.145996,0.024643,0.018280,-0.003152,0.007960,0.003197,0.048157,-0.055573,0.000641,0.030224,-0.023935,-0.001911,0.036041,-0.027771,0.018112,0.040086,-0.082886,0.080261,-0.062317,-0.007076,-0.068542,0.002319,0.103394,-0.016861,0.017922,0.019484,-0.024597,0.000142,0.023567,0.016205,-0.000869,0.026020,0.083687,-0.047272,0.038949,0.057068,0.081557,-0.038971,0.021711,-0.038422,-0.084865,-0.046483,0.048564,-0.030989,0.002039,0.014422,-0.005151,0.006031,-0.044281,-0.063309,-0.012756,0.109879,0.147339,0.000577,0.059878,-0.166138,-0.056129,-0.008095,0.044891,0.037292,-0.065125,-0.068747,-0.003798,0.006294,-0.083679,-0.006134,0.038269,0.036377,0.016785
0.000210,-0.007699,-0.004413,-0.024780,0.023516,-0.019989,0.019257,0.082703,0.006841,-0.003925,0.006242,-0.162476,0.000775,0.001113,-0.007687,0.009630,-0.002621,-0.003885,-0.007011,0.018663,-0.005154,-0.000023,-0.006279,-0.003876,-0.030106,-0.024231,0.012975,0.053860,-0.007767,0.000115,0.071625,-0.011787,0.003096,-0.012428,-0.001734,-0.059952,-0.051857,-0.050262,-0.010895,0.007221,-0.003640,-0.018838,0.033295,-0.000481,-0.008980,-0.032410,0.005672,0.004505,-0.004833,0.025620,0.013901,-0.053284,0.000318,-0.006626,-0.020157,-0.034030,0.023013,-0.000748,-0.000984,0.009983,-0.075256,0.095947,-0.012048,0.012470,0.044312,0.025632,-0.008780,-0.018728,0.000738,0.062452,-0.010612,-0.041770,-0.011120,0.027949,0.016327,0.000202,0.013168,0.048952,0.050537,-0.015961,-0.002613,-0.013634,-0.075974,-0.002777,0.001338,-0.032122,-0.000269,-0.003111,0.169556,-0.004646,0.064148,0.008163,-0.002951,0.001400,-0.006017,-0.016724,-0.005718,-0.007629,-0.024109,0.001479
-0.040138,0.003387,0.053080,-0.050629,-0.016411,-0.168945,-0.074524,0.095764,0.008028,0.070374,-0.016349,-0.027878,0.068935,-0.034441,0.078888,-0.023506,-0.054129,-0.063675,-0.062622,0.064674,-0.072205,0.038055,0.090576,0.068047,-0.004368,0.051849,0.052993,0.010121,0.026932,0.018274,-0.019908,-0.146851,-0.004257,0.065247,-0.002105,0.026784,-0.027264,0.043518,-0.091248,-0.021210,0.034847,-0.025079,0.016907,0.075134,-0.015175,0.024002,0.040359,-0.122986,-0.002234,0.020386,0.001216,-0.045685,0.001398,0.201782,-0.014580,-0.022867,0.014720,-0.054077,-0.022034,0.000393,0.019257,0.004829,0.006893,0.064713,-0.020164,-0.023138,0.062592,0.046684,-0.026199,0.016726,-0.019547,-0.079413,-0.068229,0.051931,-0.044682,0.012719,0.005079,-0.020613,0.027084,-0.131958,-0.061127,0.002129,0.018120,0.082977,0.000085,0.052141,0.001296,-0.060677,-0.058105,0.026825,-0.006386,-0.061737,-0.035225,-0.007320,-0.006376,-0.094727,-0.013870,0.028275,0.034637,-0.059906
0.011367,0.001570,-0.014017,0.009949,0.019913,-0.017868,0.000879,0.181763,0.009481,0.005116,0.001150,-0.093323,0.005771,0.000413,-0.002147,0.067877,-0.004251,-0.008886,-0.019012,0.049637,0.011452,-0.002209,0.002146,-0.003145,-0.061432,-0.028641,-0.006508,0.045188,-0.009674,-0.001132,0.076029,0.003754,-0.000259,-0.000100,0.004146,-0.024999,-0.053268,-0.042877,0.009071,0.011292,-0.007357,0.038751,0.042297,-0.002625,-0.024948,0.009804,0.011803,-0.006985,-0.004761,0.016327,0.017426,-0.037079,0.001959,-0.029968,-0.007874,-0.064306,0.039778,-0.031647,0.005791,-0.004043,-0.063049,0.091858,-0.018610,0.005576,0.054733,0.050809,-0.008053,-0.008370,0.000682,0.054584,0.001210,-0.042821,-0.003876,0.026619,0.022145,-0.000922,-0.023499,0.064155,0.081177,-0.036469,-0.002369,-0.068176,-0.027168,0.001387,0.001281,-0.044046,0.014023,0.004742,0.141602,0.006897,0.070435,-0.006840,-0.010542,0.004851,-0.010047,-0.011734,0.000408,-0.005814,-0.018921,0.000065
-0.045170,0.086639,0.065878,-0.007805,-0.041901,-0.032715,-0.046936,0.052856,-0.007085,0.047302,-0.044577,-0.012009,0.069572,-0.047827,0.064514,-0.020895,-0.068397,-0.044067,-0.056488,0.062012,-0.071960,-0.039703,0.114258,0.062248,-0.004284,0.061920,0.034937,0.044189,0.031174,0.018655,0.000875,-0.145020,-0.067543,0.091370,0.000782,0.023352,-0.029747,0.048401,-0.115784,-0.036285,0.047783,-0.011234,-0.026993,0.095703,-0.029602,0.097412,0.000561,-0.137573,-0.023361,0.005493,0.018723,-0.027435,-0.000639,-0.011276,-0.033997,0.008478,0.079202,0.144287,-0.045349,0.032776,0.010139,0.020782,0.028148,0.059921,-0.041229,-0.032053,0.055806,0.014847,-0.066650,0.025723,-0.014374,-0.057911,-0.066807,0.056915,-0.046469,0.048660,0.033859,-0.037243,0.039764,-0.109558,-0.059799,-0.000501,0.024635,0.095123,-0.003826,0.032180,-0.040161,-0.064079,-0.069641,0.013519,-0.024017,-0.046753,-0.026085,-0.000220,0.012911,-0.000200,-0.004066,0.027206,0.034393,-0.082825
0.007313,0.003806,-0.007056,-0.006634,0.004660,-0.001529,-0.007336,0.182007,0.016528,-0.017471,-0.014977,0.034790,-0.002151,0.005905,-0.001996,0.051628,-0.001828,-0.013615,-0.011101,0.027442,0.019012,-0.001538,0.005650,-0.000334,-0.037598,-0.012520,0.000458,0.062711,-0.002163,0.000173,0.083862,0.005863,-0.019678,-0.033081,-0.003491,-0.005636,-0.044197,-0.029953,0.023468,0.007160,-0.005747,-0.017351,0.055450,-0.013397,-0.046051,-0.013428,-0.003706,-0.012802,-0.014915,0.028336,-0.011940,-0.023880,-0.001972,-0.020935,0.033936,-0.050611,0.024994,-0.023941,-0.005856,0.003111,-0.021393,0.089905,-0.022634,0.000583,0.039841,0.060712,0.003713,-0.001458,0.001742,0.030616,-0.009560,-0.038119,0.001282,0.019322,-0.019794,0.003456,-0.016093,0.071741,0.087830,-0.030334,0.004139,-0.039368,-0.033371,0.010799,0.005021,-0.037882,0.013458,0.013161,0.102539,0.005692,0.059448,-0.008736,-0.002535,0.004828,0.001417,-0.026169,0.003271,-0.013077,-0.005177,-0.002403
-0.063232,0.056427,0.061166,0.004593,-0.035837,-0.107910,-0.137207,0.051971,-0.003571,0.045715,-0.077830,-0.063904,0.056097,-0.042677,0.034199,-0.009427,-0.076132,-0.051590,-0.062134,0.044632,-0.075745,-0.008904,0.143311,0.061302,-0.103210,0.079712,0.019763,0.038026,0.062286,0.091266,-0.053172,-0.111877,-0.003235,0.083191,0.006041,0.052094,-0.015850,0.051636,-0.109192,-0.084473,0.077545,0.005308,-0.168335,0.094360,-0.045105,0.142700,-0.000778,-0.087463,0.007141,0.045593,0.030014,-0.046448,0.138306,0.023117,-0.021118,-0.020679,0.063283,0.162842,-0.028473,0.053265,0.019638,0.035278,0.040842,0.075531,-0.039734,-0.044019,0.065491,0.067168,-0.044365,0.025267,-0.000451,-0.034129,-0.079681,0.052907,-0.037359,0.062729,0.029368,-0.015763,0.046143,-0.105103,-0.062210,-0.034973,0.036545,0.045631,-0.006621,0.025403,-0.073303,-0.063515,-0.031113,-0.003307,-0.001863,-0.042114,-0.027376,0.004206,0.002247,-0.012413,-0.002050,0.029175,0.023376,-0.002359
0.027118,-0.000893,-0.004543,-0.012222,0.000522,-0.005707,0.247437,0.118530,0.011121,0.004200,-0.006045,0.015701,-0.007128,-0.027944,-0.004001,0.023884,-0.009638,-0.009645,-0.008232,0.018806,0.018555,-0.000408,0.028870,0.003316,-0.072571,0.000052,0.003655,0.021565,0.019104,-0.011987,0.073120,0.035553,-0.010101,-0.028214,-0.000737,-0.014590,-0.065277,-0.003498,0.034271,-0.003302,-0.012878,-0.010273,0.107788,0.000490,-0.121826,-0.001132,0.005500,-0.002916,-0.006214,0.032471,-0.035431,-0.014359,-0.050110,-0.003273,0.041504,-0.058085,0.002363,-0.022705,-0.004917,0.016956,0.013565,0.046997,-0.009748,0.002089,0.042496,0.050512,-0.004653,0.006082,-0.003356,0.001167,0.000632,-0.035181,-0.003097,0.016865,0.053792,0.014648,-0.018787,0.053212,0.085754,-0.037354,0.002116,-0.009407,-0.026817,0.019102,0.003311,-0.034671,0.000844,0.018205,0.025848,0.006199,0.066772,-0.023453,-0.007164,-0.004948,-0.003052,-0.033234,0.003090,-0.018616,-0.000396,0.005085
-0.062084,0.029884,0.062857,0.019287,0.003455,-0.069946,-0.028046,-0.015640,0.021568,0.032379,-0.097585,-0.036377,0.066652,-0.100106,0.029277,-0.002777,-0.074185,-0.077576,-0.057556,0.056885,-0.073364,-0.046265,0.108032,0.053070,0.019150,0.043304,0.027026,0.053007,0.058746,0.076505,-0.051310,-0.014198,0.022285,0.086792,0.003747,0.045761,-0.007538,0.063660,-0.057739,-0.019974,0.071259,-0.005763,-0.096375,0.116272,-0.046204,0.158813,-0.003753,-0.011276,-0.025604,0.054535,0.038116,-0.023788,-0.149536,-0.001790,-0.007423,-0.008809,0.148370,0.038849,-0.054352,0.212280,0.015404,0.034882,0.045565,0.071365,-0.029362,-0.026913,0.053090,0.016756,-0.056908,0.016959,0.002209,-0.038495,-0.081532,0.054159,-0.050527,0.063629,0.021969,-0.020500,0.057007,-0.104492,-0.062088,-0.013206,0.039993,0.056533,-0.034948,0.036828,-0.032806,-0.065536,0.030289,-0.024368,-0.010918,-0.054932,-0.013435,0.003935,-0.025196,-0.033508,-0.001134,0.035614,0.011597,0.012856
0.011864,-0.016777,0.001055,-0.014053,-0.013040,-0.003435,-0.114319,0.064270,0.012199,-0.003113,-0.014355,0.084717,0.021002,-0.007465,-0.005864,0.024209,0.000838,-0.007782,-0.003918,0.015984,0.012543,-0.000040,-0.012627,-0.002180,-0.037781,-0.001727,-0.004859,0.013489,0.011620,0.003487,0.068939,0.009193,0.000470,-0.044647,0.000320,-0.018444,-0.072067,0.023529,0.095886,0.020050,-0.006028,0.012788,-0.073975,-0.005417,-0.077759,-0.046844,0.009182,0.022430,-0.006882,0.011314,-0.042084,-0.013893,0.060211,0.004570,-0.028732,-0.037502,0.029267,-0.036499,-0.004646,0.046227,0.060028,-0.006672,-0.007713,-0.005194,0.031242,0.047931,0.005423,0.004240,0.001475,0.016668,0.000992,-0.028375,0.003404,0.016393,0.004388,0.026878,-0.035432,0.068787,0.042786,0.010773,0.006058,-0.062927,-0.011032,-0.003899,-0.006000,-0.034143,0.004723,0.016920,0.035889,0.018967,0.088501,0.012283,0.000128,0.006717,-0.010484,0.032379,0.000407,-0.022736,0.008263,0.001581
-0.042813,0.088226,0.050148,0.046448,0.026161,-0.031342,-0.025726,0.036133,-0.045654,0.044983,-0.074605,-0.010704,0.077591,-0.114310,0.039120,0.014827,-0.081432,-0.054779,-0.052155,0.027122,-0.074463,-0.151855,0.031860,0.052055,-0.075623,0.015839,0.032995,0.047306,0.077271,0.131787,-0.060923,-0.005447,0.037300,0.051971,0.011219,0.026861,-0.029785,0.066406,-0.079834,-0.018814,0.070984,-0.003250,-0.097412,0.090332,-0.058624,0.177124,-0.019440,0.030167,0.007996,-0.001345,0.016724,-0.005501,0.012749,0.034576,-0.105347,-0.010408,0.119642,0.047272,-0.065125,0.062447,0.005119,0.034668,0.072974,0.060726,-0.026080,-0.043227,0.034701,0.019338,-0.051041,0.006191,0.004005,-0.011796,-0.068835,0.061722,-0.056647,0.069855,0.022856,-0.043133,0.026306,-0.091003,-0.060135,-0.027405,0.036713,0.050084,-0.039963,0.037464,-0.114685,-0.065430,0.009918,-0.039276,0.016861,-0.048981,-0.030680,0.000515,-0.006627,-0.014755,-0.088196,0.044189,-0.002871,-0.109741
-0.011766,-0.000778,0.009638,0.020691,-0.013359,0.000143,-0.096802,0.028534,-0.011960,0.012665,-0.013781,0.098206,0.003244,-0.003375,-0.001193,0.026937,-0.002279,-0.012646,0.002707,0.029650,-0.007896,-0.000942,-0.017044,-0.007905,-0.095886,-0.001172,0.000685,0.024102,0.025452,0.006349,0.053869,0.006424,0.012249,-0.043365,0.004876,-0.017831,-0.007301,0.034027,-0.014587,0.023224,-0.003865,0.019077,-0.070618,0.001155,-0.094727,0.005543,-0.012416,0.032135,-0.003918,-0.001066,-0.055084,-0.001978,0.003897,0.026199,0.014793,-0.039464,0.020022,-0.044647,-0.011185,0.004987,0.077148,-0.047150,-0.000222,0.004015,0.014473,0.040282,-0.007872,-0.001314,0.004727,0.010350,-0.002871,-0.018427,-0.005159,0.016365,0.023741,0.047821,-0.038049,0.059546,0.070557,0.007618,0.005443,-0.069702,-0.017456,0.002627,0.003140,-0.030752,-0.001048,0.014224,-0.020493,0.022003,0.074890,-0.005459,-0.001672,-0.003983,-0.010204,0.028732,-0.028290,-0.021805,0.007111,-0.003841
-0.063286,-0.034531,0.065458,0.027267,0.015638,-0.017868,-0.006599,0.013664,-0.045308,0.057129,-0.097519,-0.011711,0.059450,-0.115496,0.017069,0.014020,-0.075868,-0.073761,-0.056610,0.014664,-0.074341,-0.028671,0.002876,0.055710,-0.084290,0.016663,0.060658,0.041662,0.089722,0.108826,-0.061239,-0.006199,0.036284,0.008110,0.064143,-0.005051,0.003807,0.075562,0.017609,-0.058777,0.081131,0.003598,-0.084961,0.077087,0.015015,0.095581,0.012714,0.093933,0.002756,0.012024,0.013145,-0.006809,0.015869,-0.002718,-0.148682,0.008565,0.094694,0.057251,-0.044250,0.144958,0.001225,0.011826,0.070652,0.060650,-0.005459,-0.022453,0.073408,0.053369,-0.082855,-0.008712,0.004230,-0.013265,-0.056203,0.066691,-0.050376,0.086792,0.010952,-0.023333,0.051910,-0.078979,-0.061539,-0.021103,0.031044,0.044152,-0.075657,0.035542,-0.059937,-0.063835,-0.002365,-0.051666,0.009178,-0.025085,0.003979,-0.002306,0.002724,-0.012184,-0.160034,0.062805,-0.029678,-0.092834
0.007990,-0.015228,0.008412,0.021606,-0.000971,-0.000416,-0.063782,0.003489,-0.030174,0.034454,-0.007024,0.029358,0.004650,-0.004628,-0.002898,0.063380,0.002860,-0.009682,-0.006737,0.040958,-0.029251,-0.001293,-0.026840,-0.000083,-0.096313,-0.001094,0.002467,0.032930,0.038635,0.006247,0.035220,0.009827,0.018525,-0.045654,0.008855,-0.028829,-0.045303,0.044159,-0.081421,0.017899,0.005083,0.041788,-0.076843,-0.000344,-0.081116,0.089111,0.002365,0.044769,-0.009392,-0.000250,-0.083130,-0.001991,-0.003120,0.043457,0.080872,-0.014890,0.006001,-0.043488,-0.000751,0.004246,0.057281,-0.006062,0.013333,0.017964,0.009827,0.069507,-0.009688,0.003676,-0.004028,-0.000113,-0.006493,-0.022188,0.000200,0.017567,0.017178,0.067719,-0.037329,0.061598,0.029846,0.011719,0.005180,-0.054413,-0.016762,0.006204,0.007312,-0.030906,0.000933,0.004118,-0.027878,0.035034,0.044739,-0.003666,0.002874,0.013992,0.000414,0.025604,-0.060974,-0.017059,0.009468,0.002018
-0.057999,0.008516,0.047365,0.086487,0.018684,-0.006081,0.005562,-0.034210,-0.049906,0.066223,-0.120697,0.000766,0.035718,-0.115540,0.025795,0.027747,-0.066205,-0.062225,-0.058167,-0.003159,-0.071167,-0.180054,0.027023,0.058464,-0.099182,-0.007614,0.071845,0.046430,0.099609,0.097510,-0.049840,-0.003983,0.069881,-0.034515,0.150716,-0.066030,-0.097008,0.076111,0.002243,-0.037018,0.097839,-0.006993,0.000950,0.096069,-0.015717,-0.009392,-0.000713,-0.009293,0.015305,0.089905,0.013084,-0.000840,0.025620,-0.088867,-0.004169,-0.028959,0.042632,0.052917,-0.045288,0.073103,-0.014458,-0.008743,0.062925,0.056652,-0.008049,-0.015771,0.080337,0.032676,-0.071411,-0.013930,-0.000710,-0.008937,-0.050411,0.058523,-0.036152,0.078064,0.014760,-0.002787,0.002254,-0.050507,-0.059357,-0.011787,0.030525,0.059816,-0.143549,0.045250,0.004284,-0.063225,-0.002651,-0.053650,0.028015,0.008263,-0.031822,0.087371,0.005908,0.001924,-0.166138,0.081848,-0.055481,-0.053497
