-0.063812,0.096649,0.046377,-0.118286,-0.102905,-0.121399,0.045258,-0.030228,0.101664,0.058319,-0.012574,0.032532,0.009336,0.001287,0.103333,-0.044769,-0.010409,-0.068604,-0.072998,0.087494,-0.000149,-0.030731,0.022446,0.066658,-0.000528,0.107422,0.071135,0.017763,-0.008408,0.018278,-0.001220,-0.031677,0.014999,0.000124,-0.004302,0.024325,-0.011866,0.014801,0.066895,0.054718,0.004863,-0.012839,0.009094,-0.000084,-0.041565,-0.011772,-0.000010,-0.090271,0.197998,0.032593,-0.012207,-0.079590,0.128540,0.055603,-0.151978,0.001006,0.002150,-0.015808,-0.218872,0.059135,-0.034912,-0.019806,0.052891,0.019356,0.025092,0.008343,0.115743,0.061581,-0.056885,-0.041873,-0.298340,-0.040506,-0.033143,0.053375,-0.047004,-0.023224,0.003948,-0.003840,-0.047821,0.000206,-0.065460,0.000014,-0.007416,0.001417,-0.002699,0.067123,-0.035431,-0.063133,-0.006577,0.056305,-0.008636,0.000169,-0.134186,-0.001141,0.013695,-0.032928,0.000000,0.024612,0.112366,-0.069702,0.031653,-0.018425,0.067444,0.026561,0.027054,0.065192,0.039095,0.045812,0.143148,0.004570,-0.084473,0.080627,-0.170898,-0.008118,0.000156,-0.151733,-0.049407,0.018753,-0.167725,-0.034578,-0.024832,-0.036133,-0.291068,-0.061554,0.019989,0.032043,-0.048218,-0.022380,0.026660,0.059631,-0.036469,0.021221,0.000202,0.069641,0.009349,-0.019475,0.006175,-0.107788,-0.023568,-0.004801,0.000662,-0.022417,0.049869,-0.009552,0.104083,0.025337,-0.005450,-0.063187,0.003843,-0.003124,-0.039642,-0.065164,-0.033861,0.010246,0.006853,-0.011471,-0.011017,-0.022278,-0.002649,-0.085327,-0.005081,-0.307617,-0.050953,0.530518,0.055084,-0.062177,-0.032410,-0.042988,-0.239136,0.010689,-0.016083,-0.037750,-0.032959,-0.000133,0.012148,-0.058167,-0.046265,0.020096,-0.000386,0.079149,-0.051147,0.003250,-0.000059,0.026031,-0.116882,0.003132,0.011604,-0.029991,0.020569,0.000587,-0.029343,-0.075903,0.003567,0.004112,0.003559,0.212280,0.145264,-0.080017,-0.031525,-0.001513
0.010963,-0.006517,-0.003132,-0.078552,0.006145,-0.000604,0.006691,0.036041,0.054321,-0.009270,0.004497,-0.036377,-0.005842,-0.002582,0.001110,-0.038371,0.005104,-0.016273,-0.016571,-0.012753,-0.000085,0.002640,0.038483,-0.000998,-0.021057,-0.024689,0.023694,0.019780,0.036285,-0.001351,0.017938,-0.010826,0.005342,-0.000073,0.002270,0.024446,-0.045975,0.019913,0.129272,0.016251,0.000137,-0.054779,0.007866,-0.000086,-0.029831,0.005566,-0.006804,0.000515,-0.008476,-0.031067,0.072754,-0.143677,-0.028397,-0.023331,-0.016068,-0.046907,0.005871,0.013580,-0.009857,0.003546,0.067932,0.032990,-0.011159,0.001203,-0.023577,0.007463,0.007032,-0.000101,-0.002133,0.029881,-0.025436,-0.018697,-0.007118,-0.020816,-0.005964,-0.006828,-0.044526,0.042659,0.080383,0.000471,-0.006870,-0.000162,-0.110168,0.000127,0.003343,-0.037018,-0.047546,0.010712,-0.036987,-0.088806,0.049713,-0.003174,0.010189,-0.000650,-0.013513,-0.014610,0.000000,0.002880,-0.041840,0.000643,-0.003618,-0.002365,0.004562,-0.000835,-0.023697,-0.001632,-0.024890,-0.027603,-0.000818,0.003511,0.007023,0.095703,0.038696,-0.016716,0.000029,-0.075684,0.020953,0.000780,0.011490,-0.026466,0.030201,0.012558,0.036201,0.034210,-0.139404,-0.016495,-0.001595,-0.012629,-0.025876,-0.005951,-0.061554,0.003975,-0.000102,0.052040,-0.030525,0.000041,0.005696,-0.067200,-0.037389,-0.002413,-0.000384,-0.023558,0.012910,-0.015274,0.005271,-0.031429,0.007495,-0.003458,-0.016525,0.013084,0.000927,-0.009154,0.027112,0.002249,0.001783,0.035561,0.161621,-0.058777,0.000350,0.003786,0.052246,-0.306396,-0.025270,0.002678,0.064575,-0.003780,-0.176025,-0.063461,-0.040070,0.055664,-0.205566,0.037262,0.003258,0.002439,-0.057089,-0.003280,0.002012,0.000038,0.039307,0.006229,0.003048,0.010592,-0.000055,0.032776,0.005035,0.000952,-0.001082,-0.064987,-0.000828,0.000733,-0.091858,-0.004564,0.001657,0.089783,0.000751,0.046356,-0.008797,0.005619,-0.000508,-0.000695
-0.061043,0.094727,0.043328,-0.076904,-0.139526,-0.092407,0.022659,0.063293,0.000532,0.068787,-0.004046,0.005913,0.008911,-0.000978,0.106506,-0.047095,-0.018187,-0.028236,-0.072327,0.101685,-0.000041,0.092773,0.010582,0.067032,-0.016891,-0.122498,0.070327,0.031349,-0.003553,0.055092,0.008978,-0.053833,-0.019211,-0.000380,-0.004069,0.027623,-0.024319,0.010841,-0.015244,0.056152,0.012879,-0.031754,0.007843,0.002850,0.013794,-0.016235,-0.009754,-0.105957,0.061462,0.040253,-0.040771,-0.086914,0.099915,0.051880,-0.126587,-0.006032,0.004562,-0.027649,-0.139160,0.022194,-0.033508,-0.037445,0.050348,0.027913,0.021832,0.013784,0.106710,0.075781,-0.081818,-0.037083,-0.291016,-0.037281,-0.022557,0.051371,-0.038551,-0.017567,0.002847,-0.014624,-0.040619,-0.000437,-0.062012,0.000011,0.008831,0.002954,-0.008605,0.029766,0.052155,-0.057274,-0.019943,0.060852,0.027557,-0.007904,-0.136024,0.009666,-0.016817,-0.060059,0.000000,0.020981,0.114685,-0.097717,0.047800,-0.026051,0.064026,0.049321,0.016739,0.013454,0.034972,0.070394,0.165039,0.001015,-0.090759,0.067749,-0.191650,-0.001055,0.001616,-0.036255,-0.048691,0.002714,-0.165161,-0.039922,-0.005665,-0.067444,-0.290353,-0.148315,0.026749,-0.016327,-0.051697,-0.067958,0.053762,0.063843,-0.025101,0.022229,-0.000557,0.023743,0.030556,-0.030472,-0.000644,0.007973,-0.033905,0.005018,-0.001399,-0.004039,0.071423,-0.009277,0.104114,-0.019264,-0.005469,-0.078674,0.003187,0.004078,-0.043671,-0.075065,-0.042896,-0.062622,0.003616,-0.016634,-0.003960,-0.026337,-0.000904,-0.010872,0.018509,-0.096741,-0.050788,0.219666,0.058167,-0.068866,0.001426,-0.061653,-0.249878,-0.003922,-0.007710,-0.013901,-0.063782,-0.001274,-0.016919,-0.060795,-0.044983,-0.012444,-0.004204,0.116454,-0.017792,0.002746,0.000540,0.096741,-0.108215,0.001849,0.038513,-0.032028,0.044952,0.000834,-0.042023,-0.060805,0.003710,-0.001724,-0.000048,0.212280,0.139750,-0.066284,-0.026505,-0.000475
0.003572,0.000364,0.000826,-0.030136,0.052139,0.006924,-0.010925,-0.018311,0.058706,0.011856,0.001689,-0.040466,0.006517,0.000494,0.022514,-0.016018,0.002739,-0.012903,-0.017868,-0.005846,0.000010,-0.000087,-0.008720,0.005247,-0.015961,-0.043274,0.001397,0.018286,0.017624,-0.000452,0.026150,-0.016510,0.002949,-0.000026,-0.001084,-0.054127,-0.019289,0.018250,0.037567,0.022217,0.000576,-0.059207,0.008232,0.001736,-0.045380,0.005573,-0.006762,-0.001408,-0.005074,0.002403,-0.022095,-0.116882,-0.027481,-0.015373,0.035736,-0.037830,-0.001651,0.017395,-0.012688,-0.009515,0.067383,0.045502,-0.015916,0.009609,-0.004074,0.015171,-0.004225,0.002387,0.002178,0.058518,0.008980,-0.023912,-0.010937,-0.002419,-0.005460,-0.012640,-0.088084,0.053265,0.042938,-0.000460,-0.002917,-0.000143,-0.139587,0.000630,-0.000799,-0.038058,-0.011726,0.000979,0.011909,-0.078491,0.040222,0.000715,-0.002826,-0.000976,-0.018627,-0.024048,0.000000,-0.005829,0.003298,-0.005283,0.005821,-0.002912,-0.006641,-0.000149,-0.061157,0.003066,-0.024349,-0.032424,-0.011000,0.012962,0.006485,0.149780,0.020081,-0.010350,0.000050,0.007084,0.004828,-0.000802,-0.028900,-0.010337,0.030404,0.065613,0.038425,0.097778,-0.121460,-0.029373,0.019012,-0.013938,-0.021371,0.014015,-0.033661,0.003532,0.000126,0.053223,-0.046190,0.001053,0.008198,-0.019073,-0.018743,-0.005127,0.001061,-0.009926,-0.005582,-0.016754,0.005474,-0.018578,0.004857,0.005220,-0.100159,-0.005791,0.012650,0.000983,0.036404,-0.009666,0.000963,0.033329,0.064270,-0.092957,0.000189,0.012703,0.114014,-0.100037,-0.014598,0.017835,0.055420,-0.020336,-0.119629,-0.070564,0.014565,0.122314,-0.171265,0.048553,0.007545,-0.000531,-0.049797,-0.005226,0.033783,0.000009,0.101562,0.007485,-0.045593,0.009281,-0.000053,0.049805,-0.000057,0.001539,0.019470,-0.076111,0.004326,0.000632,-0.086975,0.001829,0.005916,0.081146,0.000242,-0.073059,-0.014273,0.006592,0.005264,0.000108
-0.057976,0.038570,0.045191,-0.046509,-0.191589,-0.069702,0.019104,0.001310,0.039285,0.076538,0.000208,-0.007385,0.019175,0.000249,0.106262,-0.049499,-0.029047,-0.045174,-0.076111,0.083069,-0.002424,-0.020630,0.027283,0.062637,-0.003332,0.136108,0.054602,0.021216,-0.000804,0.020981,0.013365,-0.077454,-0.021120,-0.011177,-0.002806,0.026675,-0.012076,0.011467,0.007206,-0.050354,0.015641,-0.026306,0.006477,0.003138,0.001436,0.049866,0.041000,-0.022736,0.156738,0.022202,-0.058868,-0.091614,0.048584,0.065674,-0.087891,0.005602,0.013774,-0.062683,-0.094971,0.013201,-0.011879,-0.061157,0.032228,0.045845,0.010158,0.003528,0.048222,0.059883,-0.080612,-0.020726,-0.218872,-0.048313,-0.032832,0.056580,-0.037210,-0.002475,0.039904,0.000811,0.010193,-0.000185,-0.062744,-0.004871,0.013077,0.050169,-0.003923,0.042313,0.063843,-0.056587,-0.019531,0.065796,0.023926,-0.009544,-0.105164,-0.002867,0.001907,-0.096069,-0.000002,0.068787,0.080750,0.008392,0.044474,-0.070480,0.067383,0.075326,0.096863,0.008206,0.035653,0.018235,0.128843,-0.006649,-0.080566,0.039795,-0.227539,0.031729,0.000270,0.055267,-0.046369,-0.013481,-0.105591,-0.034262,-0.013061,-0.027740,-0.190659,-0.016724,0.043060,0.117371,-0.049713,-0.001643,0.086060,0.068115,0.003510,0.027870,-0.000573,0.001198,0.033264,-0.053464,-0.002460,0.007107,-0.043070,0.016329,-0.001373,0.000041,0.055228,-0.006519,0.054176,-0.023987,-0.008206,-0.081177,-0.006039,-0.003944,-0.054291,-0.065887,-0.038458,-0.404541,-0.006954,-0.029549,-0.003126,-0.045227,0.001447,0.000283,0.022385,-0.019821,-0.046918,0.020731,0.060669,-0.077928,-0.010269,-0.060400,-0.258057,0.073486,-0.006828,0.000294,-0.019241,-0.000475,-0.013817,-0.057606,-0.028091,0.009872,-0.045319,0.002620,0.005917,0.000410,-0.000844,0.122742,-0.106384,0.001376,0.039215,-0.032059,0.032410,0.002601,-0.060089,-0.020364,-0.005269,-0.001270,-0.001423,0.018845,0.092387,-0.040924,-0.049438,-0.000160
0.009001,-0.003595,-0.006910,-0.014992,0.031265,-0.012306,-0.018356,0.008278,0.020851,0.017609,0.004936,-0.055908,0.007350,-0.000184,0.008900,0.007969,-0.000396,-0.002110,-0.014641,0.003606,-0.001208,-0.000753,-0.008904,0.012668,-0.008560,-0.022827,0.006507,0.034160,0.005630,-0.000259,0.030280,-0.003597,0.004978,0.000245,-0.000396,-0.109091,-0.028732,0.009315,0.021271,-0.000938,0.005495,-0.060040,0.006466,0.001298,-0.001440,0.010452,0.009336,0.026428,-0.005203,-0.010818,0.039948,-0.098816,0.005856,-0.013786,0.044861,-0.029427,0.008352,0.045868,-0.020691,-0.011309,-0.006664,0.075562,-0.000512,0.034185,-0.002838,0.013777,-0.022635,-0.006411,0.002285,0.081602,-0.004253,-0.030389,-0.012245,-0.008060,-0.006649,-0.004441,-0.105812,0.025357,0.094849,0.003933,-0.005879,-0.045227,-0.113037,0.003251,0.000676,-0.029314,-0.002663,-0.005084,0.061249,-0.052917,0.070923,0.003391,0.004439,0.003279,-0.023586,-0.033295,-0.000025,-0.013695,-0.022430,-0.003168,0.020037,-0.008205,-0.010483,-0.002813,-0.068420,-0.002320,-0.019696,-0.034948,-0.044450,0.013130,0.114868,0.161377,-0.004791,-0.001592,-0.000033,0.046356,0.008544,-0.004402,-0.021683,-0.013749,0.014154,0.108154,0.029720,-0.044403,-0.115967,-0.024780,0.017944,-0.003740,-0.040377,0.009415,-0.014137,0.006985,-0.000381,0.059601,-0.031923,-0.003364,0.007844,0.021667,-0.004344,-0.001958,0.002058,-0.008773,-0.016613,-0.017120,0.026885,-0.011444,0.010831,0.020943,-0.249756,0.020004,0.027115,0.006680,0.026989,-0.099182,-0.000556,0.030548,0.035034,-0.039642,0.003656,0.001007,0.107849,-0.040558,-0.006064,-0.008238,0.038818,-0.015988,-0.104370,-0.057148,0.045563,0.010803,-0.141602,0.085571,-0.001291,0.000453,-0.056543,-0.015023,0.021805,-0.003082,0.110840,-0.033608,-0.067017,0.022364,0.000164,-0.022583,-0.005791,0.003897,0.040100,-0.069672,0.013962,0.002390,-0.071655,0.000911,0.004800,0.070190,0.000661,-0.004902,0.003346,-0.003325,0.005177,0.000140
-0.052650,0.089752,0.039432,-0.015007,-0.094421,-0.112427,-0.002792,-0.041046,0.022683,0.073120,-0.018845,-0.007225,0.033592,0.000860,0.122314,-0.056448,-0.042131,-0.049927,-0.070862,0.060013,-0.065674,-0.002748,0.036438,0.063271,-0.002911,-0.092529,0.046663,0.014584,0.006550,0.024460,0.022902,-0.097168,0.062610,-0.014351,-0.009552,0.017726,-0.007915,0.018433,-0.012161,0.005928,0.023050,-0.050964,0.000115,-0.002966,-0.003799,0.028793,0.064224,-0.019058,0.122437,-0.026871,-0.045013,-0.096375,0.026993,0.083862,-0.064087,0.000264,0.019396,0.043213,-0.043030,0.023012,0.010597,-0.024155,0.025630,0.073963,0.000618,0.004114,0.042699,0.077314,-0.068893,0.008886,-0.029541,-0.066227,-0.043296,0.062917,-0.038199,-0.006197,0.034938,-0.008835,0.000399,0.003267,-0.062668,0.035583,-0.003006,0.059151,-0.006006,0.055995,-0.084229,-0.060432,-0.023087,0.059601,0.020203,-0.014549,-0.082657,0.000326,-0.002332,-0.145630,-0.000134,0.090759,0.058319,-0.096802,0.023814,-0.085602,0.061829,0.097659,0.047424,-0.005222,0.040066,0.055216,0.170776,-0.003824,-0.005131,0.030563,-0.195435,0.005149,0.000194,0.128662,-0.043460,-0.012413,-0.155640,-0.034366,-0.005951,0.020355,-0.083073,-0.015144,0.025421,0.081665,-0.052368,-0.016669,0.106110,0.071411,-0.010612,0.024714,-0.000613,-0.005995,0.046936,-0.063354,-0.012236,0.001946,-0.046021,0.027851,0.002064,-0.011411,0.051037,0.003334,0.015938,-0.009983,-0.051033,-0.086517,0.007336,-0.007298,-0.048309,-0.048689,-0.028788,-0.001222,-0.005384,-0.018333,0.004818,-0.073486,-0.004034,-0.053436,0.017120,-0.017227,-0.064305,0.000820,0.049774,-0.092487,-0.012009,-0.057613,-0.157349,0.109375,0.025101,-0.004074,-0.094971,-0.000351,0.002171,-0.053210,-0.018967,0.000227,-0.027847,0.082062,-0.046021,0.003169,0.000271,0.139160,-0.098083,0.007538,0.061768,0.004822,0.033752,0.006317,-0.066650,-0.032918,0.005663,-0.005415,-0.001104,0.011131,0.063151,-0.004051,-0.054993,-0.001185
0.009088,0.002571,0.004222,-0.013008,0.023544,-0.008148,0.002609,-0.012711,0.021131,-0.002546,0.010257,-0.091064,0.000596,-0.011326,-0.003916,0.020746,-0.000735,-0.008595,-0.003033,-0.005033,-0.033112,0.000093,-0.007225,0.006311,-0.014908,-0.034424,0.002714,0.029530,-0.008034,0.000091,0.049515,0.007744,0.014530,0.000106,-0.005945,-0.070079,-0.048477,-0.002554,0.020889,0.001137,0.011320,-0.040472,0.000003,0.003475,-0.037445,0.004169,-0.015326,0.008011,0.012154,0.006104,0.030334,-0.083679,0.027405,-0.014877,0.033264,-0.031637,0.009385,0.085144,-0.031128,0.000160,-0.036438,0.071533,-0.013577,0.020593,0.012238,0.029320,-0.051270,-0.008243,-0.000988,0.076499,0.027771,-0.033954,-0.024753,-0.011861,0.010240,-0.000427,-0.078720,0.041680,0.016876,-0.001616,-0.003966,-0.249268,-0.071705,0.002545,0.014357,-0.043116,0.000618,-0.012779,0.099792,-0.032990,0.053040,0.000259,0.009550,-0.005226,-0.021774,-0.030594,-0.000306,-0.007717,-0.041687,0.004383,0.038456,-0.007107,0.001443,0.000884,-0.078308,0.000959,-0.015597,-0.035486,-0.009854,0.019485,-0.008392,0.084778,0.031921,-0.005070,-0.000024,0.060425,0.018619,0.022034,-0.015884,-0.028601,0.005421,0.109314,0.000935,-0.049469,-0.083252,-0.035248,0.027435,-0.016434,-0.062856,0.015686,0.032257,0.000805,-0.000150,0.031435,-0.002228,-0.008820,0.003946,0.042419,0.009693,0.002173,0.000888,-0.009839,-0.020002,-0.022858,0.041563,0.004555,0.000737,0.027962,-0.157959,0.004688,0.049347,0.007545,0.014818,-0.007626,0.000552,0.057417,-0.000702,-0.027908,-0.000088,-0.052032,0.159790,-0.036682,-0.016260,0.009163,0.028091,0.002910,-0.103577,-0.053072,0.053131,-0.009956,-0.076599,0.112183,0.007744,-0.000176,-0.043599,-0.005300,0.019379,0.000123,-0.043213,-0.004898,-0.040619,0.055971,-0.000169,-0.026291,0.001664,0.003471,0.057373,-0.084381,-0.009003,0.007433,-0.054565,0.018552,0.009891,0.009470,-0.000046,-0.000339,0.011166,0.004524,-0.001978,0.001214
-0.053329,0.083221,0.041737,-0.046448,-0.107269,-0.068237,-0.029831,-0.008820,0.000992,0.074280,-0.024130,-0.022812,0.046251,-0.014668,0.107971,-0.045420,-0.050854,-0.041824,-0.063354,0.068878,-0.064819,0.020630,0.044037,0.063721,-0.006020,0.057526,0.049656,0.027020,0.011185,0.033908,0.038066,-0.110352,0.036507,0.007484,-0.003317,0.015016,0.009953,0.055756,-0.048523,-0.050934,0.030462,-0.028261,0.005890,0.008194,-0.055023,0.008720,-0.024261,-0.024292,0.150024,-0.048187,-0.014137,-0.107178,0.002563,0.130981,-0.020325,-0.024971,0.000519,0.025574,-0.010750,0.003220,0.020554,-0.021454,0.015209,0.089996,-0.037167,0.033826,0.045959,0.044719,-0.082367,0.017617,-0.027496,-0.066607,-0.050977,0.055959,-0.036700,-0.001080,0.060711,-0.020355,-0.041656,-0.001296,-0.062714,0.043335,0.017986,0.102280,-0.005140,0.013687,-0.136597,-0.059296,-0.014671,0.053864,0.016983,-0.039093,-0.097251,-0.002916,-0.004342,-0.172363,-0.003138,0.086975,0.052216,0.023376,0.000872,-0.101105,0.060181,0.169833,0.010559,-0.004108,0.044391,0.050696,0.077754,-0.005066,-0.010902,0.029633,-0.101135,-0.019425,0.000749,0.096924,-0.036040,0.015213,-0.122375,-0.033090,-0.001506,0.056305,0.001053,-0.012848,0.023941,0.035522,-0.058228,-0.102834,0.143749,0.086670,-0.006424,0.029776,0.000011,-0.016830,0.049545,-0.082154,-0.009195,0.205322,-0.057404,0.038768,0.001587,0.014442,0.055429,0.033905,0.042547,0.005539,-0.010665,-0.095825,0.039795,-0.000271,-0.026123,-0.033194,-0.029528,0.043488,0.000523,-0.020531,0.000134,-0.036011,-0.025034,-0.002897,0.047272,-0.016830,-0.055921,-0.001054,0.028778,-0.115546,0.004696,-0.048737,-0.014130,0.094604,0.031708,-0.054352,-0.061676,-0.057037,-0.040611,-0.055071,-0.026657,0.006802,-0.038544,0.151245,-0.034210,0.001252,-0.000289,0.136963,-0.086853,0.016846,0.073853,-0.004810,0.091736,0.012138,-0.075073,-0.018588,0.001240,0.006529,-0.042633,0.003918,0.023449,0.040710,-0.025208,-0.077759
0.002671,0.008884,-0.005018,-0.022858,-0.010276,0.005592,0.011803,-0.001640,0.006743,-0.008873,0.004863,-0.123108,-0.004117,-0.000899,0.010271,0.000177,-0.001434,-0.002550,0.000877,0.005613,-0.027512,-0.002834,-0.004932,0.001572,-0.022018,-0.031464,0.011413,0.053824,-0.012047,0.001047,0.065720,-0.005333,0.009211,-0.002300,-0.002205,-0.053937,-0.027189,-0.046295,0.016281,-0.003746,0.000443,-0.045294,0.008904,0.001491,-0.044983,0.011765,0.018482,0.011414,-0.005257,0.008232,0.007172,-0.051788,0.014275,-0.010445,-0.007236,-0.040667,0.011259,0.041351,-0.009514,0.000615,-0.083679,0.107422,-0.000247,0.012781,0.037834,0.027353,-0.030918,-0.014673,-0.003676,0.091095,-0.019150,-0.035977,-0.016450,0.014346,0.014200,-0.000284,-0.052327,0.039662,0.023941,-0.001066,-0.005614,-0.210083,-0.062958,-0.010952,0.008124,-0.036481,0.006451,-0.008669,0.135254,-0.009659,0.054657,-0.005825,0.003317,0.011248,-0.012742,-0.022903,-0.001472,-0.007629,-0.023315,-0.003622,0.051309,-0.008596,-0.021194,0.004498,-0.085205,-0.000506,-0.011731,-0.034051,0.004956,0.025879,-0.016693,0.158325,0.066772,-0.001615,-0.000006,0.030945,0.007691,-0.015701,0.014069,-0.034400,-0.006362,0.091736,0.000726,-0.039093,-0.064392,-0.013718,0.050537,-0.017097,-0.029526,0.026169,0.127808,0.000680,-0.000530,0.019941,0.004198,-0.006331,0.009126,0.007404,0.022993,0.009168,-0.000936,-0.003423,-0.012346,-0.058899,0.021425,0.014668,-0.003856,0.025215,-0.049683,-0.120300,0.072571,-0.004363,0.001164,0.117371,-0.000909,0.091022,0.003105,-0.045593,0.003225,-0.009140,0.107178,-0.030838,0.004486,0.006380,0.021851,0.028342,-0.095337,-0.036776,-0.002769,-0.035156,-0.046112,0.038635,-0.003691,-0.019974,-0.077408,0.015125,0.026276,0.000240,-0.013748,0.008136,-0.062500,0.085899,-0.000184,-0.027466,0.000946,-0.018433,0.073242,-0.072296,-0.015503,-0.001262,-0.044464,0.003535,0.001486,-0.014275,0.009079,0.000073,0.012831,0.020569,-0.001047,0.017197
